client-id,round_number,workload,bg-workload,computation-time,client-queue-delay,propagation-delay,station-queue-delay
4,1,211318720,67,0.046863163,0.142569611,0.040895898,0.750349209
10,1,211318720,67,0.051349392,0.142569611,0.040895898,0.784618447
6,1,211318720,67,0.052340803,0.142569611,0.040895898,0.791411231
11,1,211318720,67,0.076824036,0.142569611,0.040895898,0.962387870
16,1,211318720,67,0.077184155,0.142569611,0.040895898,0.964901696
8,1,211318720,67,0.080224698,0.142569611,0.040895898,0.984031080
2,1,211318720,67,0.080719077,0.142569611,0.040895898,0.986830667
18,1,211318720,67,0.085333055,0.142569611,0.040895898,1.009959761
7,1,211318720,67,0.118795196,0.142569611,0.040895898,1.160387505
9,1,211318720,67,0.122229953,0.142569611,0.040895898,1.177538540
13,1,211318720,67,0.146452420,0.142569611,0.040895898,1.283124151
19,1,211318720,67,0.159904164,0.142569611,0.040895898,1.331923895
3,1,211318720,67,0.165777479,0.142569611,0.040895898,1.349726448
1,1,211318720,67,0.197265544,0.142569611,0.040895898,1.422639226
12,1,211318720,67,0.218158225,0.142569611,0.040895898,1.458019299
15,1,211318720,67,0.257696515,0.142569611,0.040895898,1.498045873
14,1,211318720,67,0.257846250,0.142569611,0.040895898,1.498108604
17,1,211318720,67,0.421365845,0.142569611,0.040895898,1.611476394
5,1,211318720,67,0.456064634,0.142569611,0.040895898,1.623048310
20,1,211318720,67,0.501637047,0.142569611,0.040895898,1.607862251
16,2,211318720,67,0.047401228,0.142569611,0.110370174,0.806094690
19,2,211318720,67,0.047554435,0.142569611,0.110370174,0.807574393
4,2,211318720,67,0.048574581,0.142569611,0.110370174,0.816799904
3,2,211318720,67,0.058052811,0.142569611,0.110370174,0.896473599
12,2,211318720,67,0.069832329,0.142569611,0.110370174,0.994771685
18,2,211318720,67,0.075267743,0.142569611,0.110370174,1.036617853
7,2,211318720,67,0.099610962,0.142569611,0.110370174,1.207647250
13,2,211318720,67,0.114380031,0.142569611,0.110370174,1.301605584
14,2,211318720,67,0.124090766,0.142569611,0.110370174,1.356879866
8,2,211318720,67,0.133788407,0.142569611,0.110370174,1.405414723
2,2,211318720,67,0.134468389,0.142569611,0.110370174,1.408414559
6,2,211318720,67,0.141972880,0.142569611,0.110370174,1.436038072
20,2,211318720,67,0.146968370,0.142569611,0.110370174,1.453778177
1,2,211318720,67,0.149039866,0.142569611,0.110370174,1.459778393
17,2,211318720,67,0.182901726,0.142569611,0.110370174,1.538761301
9,2,211318720,67,0.185984386,0.142569611,0.110370174,1.543808700
5,2,211318720,67,0.199712175,0.142569611,0.110370174,1.560199033
15,2,211318720,67,0.285537796,0.142569611,0.110370174,1.645980815
11,2,211318720,67,0.337223879,0.142569611,0.110370174,1.663212649
10,2,211318720,67,0.353831995,0.142569611,0.110370174,1.657679228
12,3,211318720,67,0.024292925,0.142569610,0.040288150,0.556512031
5,3,211318720,67,0.047401228,0.142569610,0.040288150,0.713929306
8,3,211318720,67,0.053033907,0.142569610,0.040288150,0.753274323
7,3,211318720,67,0.055294014,0.142569610,0.040288150,0.767697195
18,3,211318720,67,0.078802775,0.142569610,0.040288150,0.901061540
14,3,211318720,67,0.078894998,0.142569610,0.040288150,0.901507660
17,3,211318720,67,0.080413618,0.142569610,0.040288150,0.907997655
3,3,211318720,67,0.099610962,0.142569610,0.040288150,0.981884481
2,3,211318720,67,0.122857752,0.142569610,0.040288150,1.081429986
19,3,211318720,67,0.142668138,0.142569610,0.040288150,1.153899507
10,3,211318720,67,0.145658019,0.142569610,0.040288150,1.162805587
4,3,211318720,67,0.181271766,0.142569610,0.040288150,1.246041123
1,3,211318720,67,0.182901726,0.142569610,0.040288150,1.248847395
9,3,211318720,67,0.236766259,0.142569610,0.040288150,1.321285250
20,3,211318720,67,0.244624233,0.142569610,0.040288150,1.331473257
11,3,211318720,67,0.353831995,0.142569610,0.040288150,1.506361956
6,3,211318720,67,0.383336868,0.142569610,0.040288150,1.555813157
15,3,211318720,67,0.428336973,0.142569610,0.040288150,1.599613603
16,3,211318720,67,0.468853784,0.142569610,0.040288150,1.612632137
13,3,211318720,67,0.668221953,0.142569610,0.040288150,1.546568480
1,4,211318720,67,0.024292925,0.142569610,0.169266522,0.496101142
20,4,211318720,67,0.045666478,0.142569610,0.169266522,0.619276471
6,4,211318720,67,0.053033907,0.142569610,0.169266522,0.664769181
19,4,211318720,67,0.055294014,0.142569610,0.169266522,0.677413216
11,4,211318720,67,0.060212059,0.142569610,0.169266522,0.704121315
14,4,211318720,67,0.078894998,0.142569610,0.169266522,0.797660837
18,4,211318720,67,0.096654036,0.142569610,0.169266522,0.874377110
8,4,211318720,67,0.134468389,0.142569610,0.169266522,1.033591877
7,4,211318720,67,0.145658019,0.142569610,0.169266522,1.075937340
13,4,211318720,67,0.160455313,0.142569610,0.169266522,1.130103012
15,4,211318720,67,0.185984386,0.142569610,0.169266522,1.211038650
4,4,211318720,67,0.189115551,0.142569610,0.169266522,1.220499677
5,4,211318720,67,0.199712175,0.142569610,0.169266522,1.245894012
9,4,211318720,67,0.247191532,0.142569610,0.169266522,1.325022656
12,4,211318720,67,0.285537796,0.142569610,0.169266522,1.363719475
16,4,211318720,67,0.322211597,0.142569610,0.169266522,1.423662286
2,4,211318720,67,0.428336973,0.142569610,0.169266522,1.575475639
17,4,211318720,67,0.429223804,0.142569610,0.169266522,1.576428495
3,4,211318720,67,0.505342141,0.142569610,0.169266522,1.601796327
10,4,211318720,67,0.585083139,0.142569610,0.169266522,1.575218429
15,5,211318720,67,0.030308466,0.142569610,0.001763940,0.590011449
6,5,211318720,67,0.045747796,0.142569610,0.001763940,0.731760670
7,5,211318720,67,0.051349392,0.142569610,0.001763940,0.782054989
17,5,211318720,67,0.074310196,0.142569610,0.001763940,0.983049570
2,5,211318720,67,0.078894998,0.142569610,0.001763940,1.021329689
12,5,211318720,67,0.084102607,0.142569610,0.001763940,1.061376861
14,5,211318720,67,0.114941320,0.142569610,0.001763940,1.284694873
9,5,211318720,67,0.118795196,0.142569610,0.001763940,1.314196485
8,5,211318720,67,0.122229953,0.142569610,0.001763940,1.338270326
5,5,211318720,67,0.134087949,0.142569610,0.001763940,1.413648539
4,5,211318720,67,0.141143714,0.142569610,0.001763940,1.453529528
20,5,211318720,67,0.145658019,0.142569610,0.001763940,1.476093012
11,5,211318720,67,0.153820154,0.142569610,0.001763940,1.511459737
13,5,211318720,67,0.166414656,0.142569610,0.001763940,1.557646959
10,5,211318720,67,0.173401097,0.142569610,0.001763940,1.578612675
3,5,211318720,67,0.182901726,0.142569610,0.001763940,1.600777567
16,5,211318720,67,0.203166539,0.142569610,0.001763940,1.634561018
18,5,211318720,67,0.247191532,0.142569610,0.001763940,1.678582090
19,5,211318720,67,0.257846250,0.142569610,0.001763940,1.682143315
1,5,211318720,67,0.282958961,0.142569610,0.001763940,1.673772499
1,6,211318720,67,0.024292925,0.142569610,0.017788986,0.630097644
5,6,211318720,67,0.050321570,0.142569610,0.017788986,0.839397913
18,6,211318720,67,0.054482584,0.142569610,0.017788986,0.871298802
12,6,211318720,67,0.068718145,0.142569610,0.017788986,0.980361932
7,6,211318720,67,0.074068530,0.142569610,0.017788986,1.017811153
15,6,211318720,67,0.078155823,0.142569610,0.017788986,1.043572517
4,6,211318720,67,0.084102607,0.142569610,0.017788986,1.077381922
3,6,211318720,67,0.093128198,0.142569610,0.017788986,1.122630415
16,6,211318720,67,0.099610962,0.142569610,0.017788986,1.150866307
8,6,211318720,67,0.119801297,0.142569610,0.017788986,1.224744242
19,6,211318720,67,0.124250523,0.142569610,0.017788986,1.238215699
17,6,211318720,67,0.134024829,0.142569610,0.017788986,1.261323363
2,6,211318720,67,0.145658019,0.142569610,0.017788986,1.282258788
14,6,211318720,67,0.178821981,0.142569610,0.017788986,1.338503328
9,6,211318720,67,0.197265544,0.142569610,0.017788986,1.357782777
6,6,211318720,67,0.285537796,0.142569610,0.017788986,1.432759881
13,6,211318720,67,0.362710010,0.142569610,0.017788986,1.556897573
10,6,211318720,67,0.428336973,0.142569610,0.017788986,1.622527726
20,6,211318720,67,0.432720504,0.142569610,0.017788986,1.623988875
11,6,211318720,67,0.466409709,0.142569610,0.017788986,1.612762738
15,7,211318720,67,0.024130597,0.142569610,0.153771356,0.637805564
10,7,211318720,67,0.044816880,0.142569610,0.153771356,0.799293407
5,7,211318720,67,0.047554435,0.142569610,0.153771356,0.822159127
20,7,211318720,67,0.048574581,0.142569610,0.153771356,0.830006156
12,7,211318720,67,0.050057951,0.142569610,0.153771356,0.840329638
4,7,211318720,67,0.061971046,0.142569610,0.153771356,0.915541094
17,7,211318720,67,0.078155823,0.142569610,0.153771356,1.008237256
16,7,211318720,67,0.084102607,0.142569610,0.153771356,1.040314749
1,7,211318720,67,0.099034266,0.142569610,0.153771356,1.124459179
9,7,211318720,67,0.141972880,0.142569610,0.153771356,1.339343140
7,7,211318720,67,0.146968370,0.142569610,0.153771356,1.361187693
11,7,211318720,67,0.151177310,0.142569610,0.153771356,1.376586354
6,7,211318720,67,0.160455313,0.142569610,0.153771356,1.404421859
3,7,211318720,67,0.183831291,0.142569610,0.153771356,1.458166614
8,7,211318720,67,0.185984386,0.142569610,0.153771356,1.461360971
2,7,211318720,67,0.222910930,0.142569610,0.153771356,1.499071157
14,7,211318720,67,0.226089896,0.142569610,0.153771356,1.500232618
13,7,211318720,67,0.411454769,0.142569610,0.153771356,1.603928781
18,7,211318720,67,0.448367182,0.142569610,0.153771356,1.616239415
19,7,211318720,67,0.480950067,0.142569610,0.153771356,1.605380164
12,8,211318720,67,0.047418153,0.142569610,0.035026584,0.840540929
14,8,211318720,67,0.050057951,0.142569610,0.035026584,0.864207809
6,8,211318720,67,0.050479172,0.142569610,0.035026584,0.867693247
2,8,211318720,67,0.069494326,0.142569610,0.035026584,1.013810506
10,8,211318720,67,0.078894998,0.142569610,0.035026584,1.085046968
18,8,211318720,67,0.080224698,0.142569610,0.035026584,1.094421631
3,8,211318720,67,0.086117324,0.142569610,0.035026584,1.132001279
15,8,211318720,67,0.086130212,0.142569610,0.035026584,1.132055513
17,8,211318720,67,0.093128198,0.142569610,0.035026584,1.167226696
11,8,211318720,67,0.113496163,0.142569610,0.035026584,1.255306042
5,8,211318720,67,0.124473360,0.142569610,0.035026584,1.295855821
4,8,211318720,67,0.149481521,0.142569610,0.035026584,1.374612937
7,8,211318720,67,0.151696010,0.142569610,0.035026584,1.381077758
1,8,211318720,67,0.158670949,0.142569610,0.035026584,1.397597848
9,8,211318720,67,0.182280256,0.142569610,0.035026584,1.437163518
20,8,211318720,67,0.213131552,0.142569610,0.035026584,1.468457360
19,8,211318720,67,0.285537796,0.142569610,0.035026584,1.492811548
8,8,211318720,67,0.501637047,0.142569610,0.035026584,1.588244702
16,8,211318720,67,0.537561159,0.142569610,0.035026584,1.600226687
13,8,211318720,67,0.620316508,0.142569610,0.035026584,1.572642247
13,9,211318720,67,0.047554435,0.142569610,0.049141392,0.822768610
8,9,211318720,67,0.048574581,0.142569610,0.049141392,0.830059592
3,9,211318720,67,0.050057951,0.142569610,0.049141392,0.839473026
7,9,211318720,67,0.050321570,0.142569610,0.049141392,0.840987224
6,9,211318720,67,0.061971046,0.142569610,0.049141392,0.905032816
15,9,211318720,67,0.067729015,0.142569610,0.049141392,0.938018623
