client-id,round_number,workload,bg-workload,computation-time,client-queue-delay,propagation-delay,station-queue-delay
4,1,211318720,67,0.140589490,0.142569611,0.101131707,0.444393629
10,1,211318720,67,0.154048177,0.142569611,0.101131707,0.501982135
11,1,211318720,67,0.179256084,0.142569611,0.101131707,0.597300756
8,1,211318720,67,0.187190963,0.142569611,0.101131707,0.626354304
16,1,211318720,67,0.205824413,0.142569611,0.101131707,0.692555560
6,1,211318720,67,0.209363213,0.142569611,0.101131707,0.703185304
2,1,211318720,67,0.215250871,0.142569611,0.101131707,0.717169788
18,1,211318720,67,0.234665901,0.142569611,0.101131707,0.752421080
9,1,211318720,67,0.317797877,0.142569611,0.101131707,0.976399696
7,1,211318720,67,0.332626550,0.142569611,0.101131707,1.021031666
19,1,211318720,67,0.373109715,0.142569611,0.101131707,1.116048949
13,1,211318720,67,0.390539786,0.142569611,0.101131707,1.145270892
3,1,211318720,67,0.402602450,0.142569611,0.101131707,1.156818479
1,1,211318720,67,0.460286269,0.142569611,0.101131707,1.190901817
12,1,211318720,67,0.581755266,0.142569611,0.101131707,1.338397116
14,1,211318720,67,0.601641249,0.142569611,0.101131707,1.357879495
15,1,211318720,67,0.687190706,0.142569611,0.101131707,1.387232342
5,1,211318720,67,1.140161585,0.142569611,0.101131707,1.391029442
17,1,211318720,67,1.193869894,0.142569611,0.101131707,1.409441190
20,1,211318720,67,1.337698792,0.142569611,0.101131707,1.361499890
19,2,211318720,67,0.142663305,0.142569611,0.041578259,0.412947648
16,2,211318720,67,0.165904298,0.142569611,0.041578259,0.514242904
4,2,211318720,67,0.170011034,0.142569611,0.041578259,0.529420495
12,2,211318720,67,0.186219543,0.142569611,0.041578259,0.584094966
18,2,211318720,67,0.200713981,0.142569611,0.041578259,0.627841531
3,2,211318720,67,0.203184839,0.142569611,0.041578259,0.633534698
7,2,211318720,67,0.249027405,0.142569611,0.041578259,0.731249778
13,2,211318720,67,0.274512075,0.142569611,0.041578259,0.803670367
8,2,211318720,67,0.321092177,0.142569611,0.041578259,0.944296811
14,2,211318720,67,0.372272299,0.142569611,0.041578259,1.129526820
6,2,211318720,67,0.378594345,0.142569611,0.041578259,1.156928578
1,2,211318720,67,0.397439643,0.142569611,0.041578259,1.225867312
20,2,211318720,67,0.416410382,0.142569611,0.041578259,1.282481758
17,2,211318720,67,0.470318725,0.142569611,0.041578259,1.408221095
2,2,211318720,67,0.470639361,0.142569611,0.041578259,1.408674386
9,2,211318720,67,0.504814762,0.142569611,0.041578259,1.442356262
5,2,211318720,67,0.513545593,0.142569611,0.041578259,1.444897893
15,2,211318720,67,0.761434122,0.142569611,0.041578259,1.460970571
11,2,211318720,67,0.899263676,0.142569611,0.041578259,1.506881395
10,2,211318720,67,1.061495985,0.142569611,0.041578259,1.453067703
12,3,211318720,67,0.097171698,0.142569610,0.018283991,0.255546265
8,3,211318720,67,0.159101722,0.142569610,0.018283991,0.516235728
5,3,211318720,67,0.165904298,0.142569610,0.018283991,0.541037021
17,3,211318720,67,0.187631776,0.142569610,0.018283991,0.605774296
7,3,211318720,67,0.193529050,0.142569610,0.018283991,0.619753506
18,3,211318720,67,0.210140734,0.142569610,0.018283991,0.647215532
14,3,211318720,67,0.210386661,0.142569610,0.018283991,0.647468172
3,3,211318720,67,0.249027405,0.142569610,0.018283991,0.694334073
10,3,211318720,67,0.364145046,0.142569610,0.018283991,0.849524153
2,3,211318720,67,0.368573257,0.142569610,0.018283991,0.859688565
1,3,211318720,67,0.470318725,0.142569610,0.018283991,1.069602697
4,3,211318720,67,0.492023366,0.142569610,0.018283991,1.105983468
19,3,211318720,67,0.499338481,0.142569610,0.018283991,1.113363652
9,3,211318720,67,0.552454605,0.142569610,0.018283991,1.160598312
20,3,211318720,67,0.652331288,0.142569610,0.018283991,1.192886975
6,3,211318720,67,0.996675857,0.142569610,0.018283991,1.290583979
15,3,211318720,67,1.040246935,0.142569610,0.018283991,1.334636420
11,3,211318720,67,1.061495985,0.142569610,0.018283991,1.341875943
16,3,211318720,67,1.328419055,0.142569610,0.018283991,1.349494044
13,3,211318720,67,1.670554883,0.142569610,0.018283991,1.236170655
1,4,211318720,67,0.097171698,0.142569610,0.003564446,0.275995887
20,4,211318720,67,0.114166194,0.142569610,0.003564446,0.337301939
6,4,211318720,67,0.159101722,0.142569610,0.003564446,0.471510753
11,4,211318720,67,0.180636177,0.142569610,0.003564446,0.522391879
19,4,211318720,67,0.193529050,0.142569610,0.003564446,0.544128972
14,4,211318720,67,0.210386661,0.142569610,0.003564446,0.561389868
18,4,211318720,67,0.241635091,0.142569610,0.003564446,0.585865574
7,4,211318720,67,0.364145046,0.142569610,0.003564446,0.746186170
13,4,211318720,67,0.401138283,0.142569610,0.003564446,0.852350093
8,4,211318720,67,0.470639361,0.142569610,0.003564446,1.038726082
4,4,211318720,67,0.472788878,0.142569610,0.003564446,1.043731673
15,4,211318720,67,0.504814762,0.142569610,0.003564446,1.097400936
5,4,211318720,67,0.513545593,0.142569610,0.003564446,1.106101216
9,4,211318720,67,0.576780242,0.142569610,0.003564446,1.126995479
12,4,211318720,67,0.761434122,0.142569610,0.003564446,1.188139326
