client-id,round_number,workload,bg-workload,computation-time,client-queue-delay,propagation-delay,station-queue-delay
4,1,211318720,67,0.164021072,0.142569611,0.046754308,0.351964109
10,1,211318720,67,0.205397570,0.142569611,0.046754308,0.531782804
11,1,211318720,67,0.230472108,0.142569611,0.046754308,0.628630990
16,1,211318720,67,0.231552464,0.142569611,0.046754308,0.632527320
8,1,211318720,67,0.240674095,0.142569611,0.046754308,0.659416349
2,1,211318720,67,0.242157230,0.142569611,0.046754308,0.662819333
6,1,211318720,67,0.261704016,0.142569611,0.046754308,0.695607786
18,1,211318720,67,0.277332429,0.142569611,0.046754308,0.722211188
9,1,211318720,67,0.366689858,0.142569611,0.046754308,0.871340916
7,1,211318720,67,0.403903668,0.142569611,0.046754308,0.958550025
13,1,211318720,67,0.463765996,0.142569611,0.046754308,1.068320241
19,1,211318720,67,0.479712491,0.142569611,0.046754308,1.095526635
3,1,211318720,67,0.497332438,0.142569611,0.046754308,1.113166834
1,1,211318720,67,0.591796632,0.142569611,0.046754308,1.148248525
12,1,211318720,67,0.727194083,0.142569611,0.046754308,1.319657506
15,1,211318720,67,0.773089545,0.142569611,0.046754308,1.365238719
14,1,211318720,67,0.773538749,0.142569611,0.046754308,1.365413600
5,1,211318720,67,1.368193902,0.142569611,0.046754308,1.334780531
17,1,211318720,67,1.404552817,0.142569611,0.046754308,1.346138569
20,1,211318720,67,1.672123490,0.142569611,0.046754308,1.255741137
16,2,211318720,67,0.189604911,0.142569611,0.021812340,0.483816972
19,2,211318720,67,0.190217740,0.142569611,0.021812340,0.486462383
4,2,211318720,67,0.194298324,0.142569611,0.021812340,0.501326080
12,2,211318720,67,0.209496986,0.142569611,0.021812340,0.546975233
18,2,211318720,67,0.225803229,0.142569611,0.021812340,0.585341310
3,2,211318720,67,0.232211245,0.142569611,0.021812340,0.596149550
7,2,211318720,67,0.298832886,0.142569611,0.021812340,0.698959312
13,2,211318720,67,0.320264087,0.142569611,0.021812340,0.734763681
8,2,211318720,67,0.401365222,0.142569611,0.021812340,0.918357107
6,2,211318720,67,0.425918639,0.142569611,0.021812340,1.005872000
20,2,211318720,67,0.489894567,0.142569611,0.021812340,1.215348364
14,2,211318720,67,0.496363065,0.142569611,0.021812340,1.238986657
1,2,211318720,67,0.496799554,0.142569611,0.021812340,1.240340525
2,2,211318720,67,0.537873555,0.142569611,0.021812340,1.336430063
17,2,211318720,67,0.548705179,0.142569611,0.021812340,1.354535448
9,2,211318720,67,0.611091554,0.142569611,0.021812340,1.416054187
5,2,211318720,67,0.627666836,0.142569611,0.021812340,1.421907260
15,2,211318720,67,0.856613387,0.142569611,0.021812340,1.440114663
11,2,211318720,67,1.067875615,0.142569611,0.021812340,1.464920201
10,2,211318720,67,1.238411982,0.142569611,0.021812340,1.408544059
12,3,211318720,67,0.121464623,0.142569610,0.015669188,0.214226274
5,3,211318720,67,0.189604911,0.142569610,0.015669188,0.487062668
8,3,211318720,67,0.212135629,0.142569610,0.015669188,0.568417646
7,3,211318720,67,0.221176057,0.142569610,0.015669188,0.595556108
18,3,211318720,67,0.236408325,0.142569610,0.015669188,0.630816832
14,3,211318720,67,0.236684993,0.142569610,0.015669188,0.631260658
17,3,211318720,67,0.241240855,0.142569610,0.015669188,0.635698222
3,3,211318720,67,0.298832886,0.142569610,0.015669188,0.666536829
2,3,211318720,67,0.430002133,0.142569610,0.015669188,0.815329010
10,3,211318720,67,0.436974056,0.142569610,0.015669188,0.831617809
1,3,211318720,67,0.548705179,0.142569610,0.015669188,1.019808462
4,3,211318720,67,0.569711265,0.142569610,0.015669188,1.041471002
19,3,211318720,67,0.570672550,0.142569610,0.015669188,1.042519299
9,3,211318720,67,0.710298778,0.142569610,0.015669188,1.167872700
20,3,211318720,67,0.733872699,0.142569610,0.015669188,1.175673431
6,3,211318720,67,1.226677978,0.142569610,0.015669188,1.252267213
11,3,211318720,67,1.238411982,0.142569610,0.015669188,1.264010920
