client-id,round_number,workload,bg-workload,computation-time,client-queue-delay,propagation-delay,station-queue-delay
4,1,211318720,67,0.164021072,0.142569611,0.007044171,0.351923858
10,1,211318720,67,0.205397570,0.142569611,0.007044171,0.531518385
11,1,211318720,67,0.230472108,0.142569611,0.007044171,0.628586482
16,1,211318720,67,0.231552464,0.142569611,0.007044171,0.632591370
8,1,211318720,67,0.240674095,0.142569611,0.007044171,0.659209718
2,1,211318720,67,0.242157230,0.142569611,0.007044171,0.662805794
6,1,211318720,67,0.261704016,0.142569611,0.007044171,0.695786346
18,1,211318720,67,0.277332429,0.142569611,0.007044171,0.721586559
9,1,211318720,67,0.366689858,0.142569611,0.007044171,0.870889681
7,1,211318720,67,0.403903668,0.142569611,0.007044171,0.955502335
13,1,211318720,67,0.463765996,0.142569611,0.007044171,1.064214134
19,1,211318720,67,0.479712491,0.142569611,0.007044171,1.090590081
3,1,211318720,67,0.497332438,0.142569611,0.007044171,1.108348253
1,1,211318720,67,0.591796632,0.142569611,0.007044171,1.144430324
12,1,211318720,67,0.727194083,0.142569611,0.007044171,1.318172155
15,1,211318720,67,0.773089545,0.142569611,0.007044171,1.364452177
14,1,211318720,67,0.773538749,0.142569611,0.007044171,1.364579105
5,1,211318720,67,1.368193902,0.142569611,0.007044171,1.333903522
17,1,211318720,67,1.404552817,0.142569611,0.007044171,1.345536138
20,1,211318720,67,1.672123490,0.142569611,0.007044171,1.256863086
16,2,211318720,67,0.189604911,0.142569611,0.118575998,0.483981153
19,2,211318720,67,0.190217740,0.142569611,0.118575998,0.486698244
4,2,211318720,67,0.194298324,0.142569611,0.118575998,0.501867310
12,2,211318720,67,0.209496986,0.142569611,0.118575998,0.547754743
18,2,211318720,67,0.225803229,0.142569611,0.118575998,0.585660919
3,2,211318720,67,0.232211245,0.142569611,0.118575998,0.596610148
7,2,211318720,67,0.298832886,0.142569611,0.118575998,0.699663398
13,2,211318720,67,0.320264087,0.142569611,0.118575998,0.735822199
8,2,211318720,67,0.401365222,0.142569611,0.118575998,0.921041808
6,2,211318720,67,0.425918639,0.142569611,0.118575998,1.008123538
20,2,211318720,67,0.489894567,0.142569611,0.118575998,1.218700759
14,2,211318720,67,0.496363065,0.142569611,0.118575998,1.242509111
1,2,211318720,67,0.496799554,0.142569611,0.118575998,1.243854044
2,2,211318720,67,0.537873555,0.142569611,0.118575998,1.340028221
17,2,211318720,67,0.548705179,0.142569611,0.118575998,1.358085561
9,2,211318720,67,0.611091554,0.142569611,0.118575998,1.421746521
5,2,211318720,67,0.627666836,0.142569611,0.118575998,1.427398997
15,2,211318720,67,0.856613387,0.142569611,0.118575998,1.444266855
11,2,211318720,67,1.067875615,0.142569611,0.118575998,1.470093599
10,2,211318720,67,1.238411982,0.142569611,0.118575998,1.412973926
12,3,211318720,67,0.121464623,0.142569610,0.003948038,0.213799622
5,3,211318720,67,0.189604911,0.142569610,0.003948038,0.486851820
8,3,211318720,67,0.212135629,0.142569610,0.003948038,0.568792821
7,3,211318720,67,0.221176057,0.142569610,0.003948038,0.595838864
18,3,211318720,67,0.236408325,0.142569610,0.003948038,0.631546261
14,3,211318720,67,0.236684993,0.142569610,0.003948038,0.632046535
17,3,211318720,67,0.241240855,0.142569610,0.003948038,0.636360821
3,3,211318720,67,0.298832886,0.142569610,0.003948038,0.667354279
2,3,211318720,67,0.430002133,0.142569610,0.003948038,0.817375314
10,3,211318720,67,0.436974056,0.142569610,0.003948038,0.833706651
1,3,211318720,67,0.548705179,0.142569610,0.003948038,1.021140533
4,3,211318720,67,0.569711265,0.142569610,0.003948038,1.043666664
19,3,211318720,67,0.570672550,0.142569610,0.003948038,1.044572664
9,3,211318720,67,0.710298778,0.142569610,0.003948038,1.173440963
20,3,211318720,67,0.733872699,0.142569610,0.003948038,1.180223394
6,3,211318720,67,1.226677978,0.142569610,0.003948038,1.257272227
11,3,211318720,67,1.238411982,0.142569610,0.003948038,1.268773718
15,3,211318720,67,1.285010920,0.142569610,0.003948038,1.283908884
16,3,211318720,67,1.562845948,0.142569610,0.003948038,1.287990818
13,3,211318720,67,2.004665860,0.142569610,0.003948038,1.140258213
20,4,211318720,67,0.114166194,0.142569610,0.029383373,0.236621094
1,4,211318720,67,0.121464623,0.142569610,0.029383373,0.258871974
11,4,211318720,67,0.210742206,0.142569610,0.029383373,0.509250317
6,4,211318720,67,0.212135629,0.142569610,0.029383373,0.512627945
19,4,211318720,67,0.221176057,0.142569610,0.029383373,0.527653174
14,4,211318720,67,0.236684993,0.142569610,0.029383373,0.543221902
18,4,211318720,67,0.289962109,0.142569610,0.029383373,0.562399592
7,4,211318720,67,0.436974056,0.142569610,0.029383373,0.707425603
13,4,211318720,67,0.481365940,0.142569610,0.029383373,0.791421393
8,4,211318720,67,0.537873555,0.142569610,0.029383373,0.921709924
4,4,211318720,67,0.567346654,0.142569610,0.029383373,0.970609064
15,4,211318720,67,0.611091554,0.142569610,0.029383373,1.023186277
5,4,211318720,67,0.627666836,0.142569610,0.029383373,1.039455408
9,4,211318720,67,0.741574597,0.142569610,0.029383373,1.095436580
12,4,211318720,67,0.856613387,0.142569610,0.029383373,1.135087940
16,4,211318720,67,1.074038657,0.142569610,0.029383373,1.157418787
2,4,211318720,67,1.285010920,0.142569610,0.029383373,1.183834830
17,4,211318720,67,1.502283313,0.142569610,0.029383373,1.295198018
3,4,211318720,67,1.516026422,0.142569610,0.029383373,1.299737775
10,4,211318720,67,1.755249417,0.142569610,0.029383373,1.219878184
15,5,211318720,67,0.151542328,0.142569610,0.009739567,0.324750100
6,5,211318720,67,0.160117286,0.142569610,0.009739567,0.350635743
17,5,211318720,67,0.198160521,0.142569610,0.009739567,0.439451915
7,5,211318720,67,0.205397570,0.142569610,0.009739567,0.451466361
2,5,211318720,67,0.236684993,0.142569610,0.009739567,0.491539714
12,5,211318720,67,0.252307820,0.142569610,0.009739567,0.507554583
8,5,211318720,67,0.366689858,0.142569610,0.009739567,0.784977859
5,5,211318720,67,0.402263847,0.142569610,0.009739567,0.932268844
9,5,211318720,67,0.403903668,0.142569610,0.009739567,0.938226634
20,5,211318720,67,0.436974056,0.142569610,0.009739567,1.058748730
14,5,211318720,67,0.459765279,0.142569610,0.009739567,1.126628860
4,5,211318720,67,0.494002997,0.142569610,0.009739567,1.239432259
13,5,211318720,67,0.499243967,0.142569610,0.009739567,1.255346005
10,5,211318720,67,0.520203290,0.142569610,0.009739567,1.304165285
3,5,211318720,67,0.548705179,0.142569610,0.009739567,1.350919614
16,5,211318720,67,0.609499617,0.142569610,0.009739567,1.419901984
11,5,211318720,67,0.615280617,0.142569610,0.009739567,1.425794346
18,5,211318720,67,0.741574597,0.142569610,0.009739567,1.542793210
19,5,211318720,67,0.773538749,0.142569610,0.009739567,1.553451166
1,5,211318720,67,0.848876883,0.142569610,0.009739567,1.528339983
1,6,211318720,67,0.121464623,0.142569610,0.056300055,0.224076152
18,6,211318720,67,0.163447751,0.142569610,0.056300055,0.395667891
5,6,211318720,67,0.201286280,0.142569610,0.056300055,0.559130834
12,6,211318720,67,0.206154434,0.142569610,0.056300055,0.576929635
15,6,211318720,67,0.234467470,0.142569610,0.056300055,0.661908944
4,6,211318720,67,0.252307820,0.142569610,0.056300055,0.703562731
7,6,211318720,67,0.271584609,0.142569610,0.056300055,0.748095372
3,6,211318720,67,0.279384594,0.142569610,0.056300055,0.766142463
16,6,211318720,67,0.298832886,0.142569610,0.056300055,0.814270278
17,6,211318720,67,0.402074486,0.142569610,0.056300055,1.055569571
8,6,211318720,67,0.407324411,0.142569610,0.056300055,1.064404571
19,6,211318720,67,0.422451779,0.142569610,0.056300055,1.082014590
2,6,211318720,67,0.436974056,0.142569610,0.056300055,1.096037191
14,6,211318720,67,0.562011941,0.142569610,0.056300055,1.213237570
9,6,211318720,67,0.591796632,0.142569610,0.056300055,1.223003855
6,6,211318720,67,0.856613387,0.142569610,0.056300055,1.230719109
13,6,211318720,67,1.148581697,0.142569610,0.056300055,1.232617239
10,6,211318720,67,1.285010920,0.142569610,0.056300055,1.297926081
11,6,211318720,67,1.399229128,0.142569610,0.056300055,1.335548392
20,6,211318720,67,1.442401680,0.142569610,0.056300055,1.321159186
15,7,211318720,67,0.120652983,0.142569610,0.030372692,0.314457926
10,7,211318720,67,0.156859078,0.142569610,0.030372692,0.473393463
5,7,211318720,67,0.190217740,0.142569610,0.030372692,0.618789881
20,7,211318720,67,0.194298324,0.142569610,0.030372692,0.633794847
12,7,211318720,67,0.200231803,0.142569610,0.030372692,0.651663252
4,7,211318720,67,0.216898661,0.142569610,0.030372692,0.690810151
17,7,211318720,67,0.234467470,0.142569610,0.030372692,0.720200937
16,7,211318720,67,0.252307820,0.142569610,0.030372692,0.737975823
1,7,211318720,67,0.297102798,0.142569610,0.030372692,0.761571118
9,7,211318720,67,0.425918639,0.142569610,0.030372692,0.975508139
11,7,211318720,67,0.478728149,0.142569610,0.030372692,1.069849435
6,7,211318720,67,0.481365940,0.142569610,0.030372692,1.074218062
7,7,211318720,67,0.489894567,0.142569610,0.030372692,1.082438929
8,7,211318720,67,0.611091554,0.142569610,0.030372692,1.301400489
3,7,211318720,67,0.643409518,0.142569610,0.030372692,1.355693427
2,7,211318720,67,0.668732790,0.142569610,0.030372692,1.380934013
14,7,211318720,67,0.678269687,0.142569610,0.030372692,1.383812160
13,7,211318720,67,1.302940102,0.142569610,0.030372692,1.336231811
18,7,211318720,67,1.345101545,0.142569610,0.030372692,1.350288359
19,7,211318720,67,1.442850200,0.142569610,0.030372692,1.317706474
12,8,211318720,67,0.189672613,0.142569610,0.085066333,0.564250349
14,8,211318720,67,0.200231803,0.142569610,0.085066333,0.617366903
6,8,211318720,67,0.201916690,0.142569610,0.085066333,0.624725052
2,8,211318720,67,0.208482977,0.142569610,0.085066333,0.648990421
10,8,211318720,67,0.236684993,0.142569610,0.085066333,0.734058250
18,8,211318720,67,0.240674095,0.142569610,0.085066333,0.743477710
3,8,211318720,67,0.258351971,0.142569610,0.085066333,0.775584702
15,8,211318720,67,0.258390635,0.142569610,0.085066333,0.775635688
17,8,211318720,67,0.279384594,0.142569610,0.085066333,0.796937053
11,8,211318720,67,0.397236570,0.142569610,0.085066333,0.989778637
5,8,211318720,67,0.435656761,0.142569610,0.085066333,1.069503716
4,8,211318720,67,0.473358151,0.142569610,0.085066333,1.130792253
7,8,211318720,67,0.480370697,0.142569610,0.085066333,1.138051295
1,8,211318720,67,0.555348320,0.142569610,0.085066333,1.203645822
20,8,211318720,67,0.639394657,0.142569610,0.085066333,1.267066459
9,8,211318720,67,0.729121023,0.142569610,0.085066333,1.307538847
19,8,211318720,67,0.856613387,0.142569610,0.085066333,1.350452700
16,8,211318720,67,1.505171246,0.142569610,0.085066333,1.229908385
8,8,211318720,67,1.672123490,0.142569610,0.085066333,1.267929638
13,8,211318720,67,2.067721695,0.142569610,0.085066333,1.137800401
13,9,211318720,67,0.190217740,0.142569610,0.010410730,0.702420329
8,9,211318720,67,0.194298324,0.142569610,0.010410730,0.725444720
3,9,211318720,67,0.200231803,0.142569610,0.010410730,0.755124446
7,9,211318720,67,0.201286280,0.142569610,0.010410730,0.759770552
