client-id,round_number,workload,bg-workload,computation-time,client-queue-delay,propagation-delay,station-queue-delay
5,1,26171904,67,0.135145082,0.017657216,0.080253385,0.006674923
14,1,211318720,67,0.257747398,0.142569611,0.080253385,0.213524264
1,1,26171904,67,0.414616183,0.017657216,0.080253385,0.334407155
20,1,211318720,67,0.308096355,0.142569611,0.080253385,0.413977799
21,1,211318720,67,0.332904157,0.142569611,0.080253385,0.505373140
26,1,211318720,67,0.360192722,0.142569611,0.080253385,0.594479516
2,1,26171904,67,0.492989522,0.017657216,0.080253385,0.618205862
18,1,211318720,67,0.374381926,0.142569611,0.080253385,0.632567094
12,1,211318720,67,0.376689024,0.142569611,0.080253385,0.636637887
16,1,211318720,67,0.418726426,0.142569611,0.080253385,0.679487586
28,1,211318720,67,0.426665275,0.142569611,0.080253385,0.686501736
19,1,211318720,67,0.562257783,0.142569611,0.080253385,0.811134707
17,1,211318720,67,0.617735021,0.142569611,0.080253385,0.905228740
10,1,26171904,67,0.804402186,0.017657216,0.080253385,1.019323509
23,1,211318720,67,0.683444626,0.142569611,0.080253385,1.025912895
29,1,211318720,67,0.692918043,0.142569611,0.080253385,1.034889267
7,1,26171904,67,0.873091868,0.017657216,0.080253385,1.088899324
13,1,211318720,67,0.757839906,0.142569611,0.080253385,1.099021612
11,1,211318720,67,0.854817357,0.142569611,0.080253385,1.131892374
22,1,211318720,67,1.090791124,0.142569611,0.080253385,1.189440794
25,1,211318720,67,1.202583736,0.142569611,0.080253385,1.303023677
24,1,211318720,67,1.203282499,0.142569611,0.080253385,1.303249643
3,1,26171904,67,1.767558610,0.017657216,0.080253385,1.171093923
6,1,26171904,67,1.780027787,0.017657216,0.080253385,1.175335153
15,1,211318720,67,2.052290853,0.142569611,0.080253385,1.201093374
27,1,211318720,67,2.106829225,0.142569611,0.080253385,1.219393996
30,1,211318720,67,2.508185235,0.142569611,0.080253385,1.181879330
8,1,26171904,67,5.741778901,0.017657216,0.080253385,0.171344345
9,1,26171904,67,8.454147344,0.017657216,0.080253385,0.006038490
4,1,26171904,67,8.878965573,0.017657216,0.080253385,0.000005291
19,2,211318720,67,0.285326610,0.142569611,0.029050814,0.390947454
4,2,211318720,67,0.291447487,0.142569611,0.029050814,0.409439547
16,2,211318720,67,0.308107981,0.142569611,0.029050814,0.448638428
12,2,211318720,67,0.325884201,0.142569611,0.029050814,0.478119065
3,2,211318720,67,0.348316867,0.142569611,0.029050814,0.513165336
18,2,211318720,67,0.351249467,0.142569611,0.029050814,0.516033451
7,2,211318720,67,0.473152069,0.142569611,0.029050814,0.633454800
13,2,211318720,67,0.503272137,0.142569611,0.029050814,0.663979628
8,2,211318720,67,0.615426674,0.142569611,0.029050814,0.782019790
6,2,211318720,67,0.662540105,0.142569611,0.029050814,0.891822399
14,2,211318720,67,0.744544598,0.142569611,0.029050814,1.072009665
1,2,211318720,67,0.745199331,0.142569611,0.029050814,1.073528290
20,2,211318720,67,0.759336579,0.142569611,0.029050814,1.096932532
17,2,211318720,67,0.836122178,0.142569611,0.029050814,1.249106564
2,2,211318720,67,0.874044527,0.142569611,0.029050814,1.312510882
9,2,211318720,67,0.903352732,0.142569611,0.029050814,1.342864601
5,2,211318720,67,0.941500254,0.142569611,0.029050814,1.355529786
15,2,211318720,67,1.332509714,0.142569611,0.029050814,1.320079927
11,2,211318720,67,1.629915413,0.142569611,0.029050814,1.315616331
10,2,211318720,67,1.857617973,0.142569611,0.029050814,1.240149398
12,3,211318720,67,0.194343397,0.142569610,0.050798945,0.082969749
5,3,211318720,67,0.308107981,0.142569610,0.050798945,0.433297899
8,3,211318720,67,0.318203444,0.142569610,0.050798945,0.464018909
7,3,211318720,67,0.331764085,0.142569610,0.050798945,0.496412636
18,3,211318720,67,0.367746284,0.142569610,0.050798945,0.580303165
14,3,211318720,67,0.368176656,0.142569610,0.050798945,0.580981664
17,3,211318720,67,0.375263552,0.142569610,0.050798945,0.587948422
3,3,211318720,67,0.473152069,0.142569610,0.050798945,0.621175936
2,3,211318720,67,0.614288762,0.142569610,0.050798945,0.737835398
10,3,211318720,67,0.655461083,0.142569610,0.050798945,0.752498604
1,3,211318720,67,0.836122178,0.142569610,0.050798945,0.886677845
4,3,211318720,67,0.880462865,0.142569610,0.050798945,0.931129968
19,3,211318720,67,0.927342894,0.142569610,0.050798945,0.976740556
9,3,211318720,67,1.025987123,0.142569610,0.050798945,1.028663089
20,3,211318720,67,1.141579754,0.142569610,0.050798945,1.066841319
6,3,211318720,67,1.840016968,0.142569610,0.050798945,1.068153522
11,3,211318720,67,1.857617973,0.142569610,0.050798945,1.085732698
15,3,211318720,67,1.896920882,0.142569610,0.050798945,1.098104370
16,3,211318720,67,2.344268921,0.142569610,0.050798945,1.044795617
13,3,211318720,67,3.006998790,0.142569610,0.050798945,0.822097630
20,4,211318720,67,0.182665910,0.142569610,0.012273926,0.139847512
1,4,211318720,67,0.194343397,0.142569610,0.012273926,0.158808144
6,4,211318720,67,0.318203444,0.142569610,0.012273926,0.426809148
11,4,211318720,67,0.331166324,0.142569610,0.012273926,0.457034937
19,4,211318720,67,0.331764085,0.142569610,0.012273926,0.457976944
14,4,211318720,67,0.368176656,0.142569610,0.012273926,0.495471485
18,4,211318720,67,0.459106673,0.142569610,0.012273926,0.525158003
7,4,211318720,67,0.655461083,0.142569610,0.012273926,0.604921957
13,4,211318720,67,0.722048910,0.142569610,0.012273926,0.635528119
4,4,211318720,67,0.851019980,0.142569610,0.012273926,0.853381122
8,4,211318720,67,0.874044527,0.142569610,0.012273926,0.892295295
15,4,211318720,67,0.903352732,0.142569610,0.012273926,0.921360428
5,4,211318720,67,0.941500254,0.142569610,0.012273926,0.933895808
9,4,211318720,67,1.153560483,0.142569610,0.012273926,0.958458299
12,4,211318720,67,1.332509714,0.142569610,0.012273926,0.993554984
16,4,211318720,67,1.611057986,0.142569610,0.012273926,0.997660466
2,4,211318720,67,1.896920882,0.142569610,0.012273926,0.999717782
17,4,211318720,67,2.253424969,0.142569610,0.012273926,1.005809893
3,4,211318720,67,2.358263323,0.142569610,0.012273926,1.041440206
10,4,211318720,67,2.691382439,0.142569610,0.012273926,0.930603920
15,5,211318720,67,0.242467725,0.142569610,0.047652598,0.242317465
6,5,211318720,67,0.251612878,0.142569610,0.047652598,0.264755089
7,5,211318720,67,0.308096355,0.142569610,0.047652598,0.396714180
17,5,211318720,67,0.322010847,0.142569610,0.047652598,0.419833680
2,5,211318720,67,0.368176656,0.142569610,0.047652598,0.465340213
12,5,211318720,67,0.392478831,0.142569610,0.047652598,0.473684783
8,5,211318720,67,0.562257783,0.142569610,0.047652598,0.690489717
5,5,211318720,67,0.589986976,0.142569610,0.047652598,0.755706952
9,5,211318720,67,0.617735021,0.142569610,0.047652598,0.808404707
20,5,211318720,67,0.655461083,0.142569610,0.047652598,0.899951744
14,5,211318720,67,0.689647918,0.142569610,0.047652598,0.979857567
10,5,211318720,67,0.751404752,0.142569610,0.047652598,1.120807646
4,5,211318720,67,0.776290425,0.142569610,0.047652598,1.162707439
13,5,211318720,67,0.776601726,0.142569610,0.047652598,1.162951067
3,5,211318720,67,0.836122178,0.142569610,0.047652598,1.254129446
11,5,211318720,67,0.922920925,0.142569610,0.047652598,1.341336468
16,5,211318720,67,0.928761321,0.142569610,0.047652598,1.343117164
18,5,211318720,67,1.153560483,0.142569610,0.047652598,1.425426614
19,5,211318720,67,1.203282499,0.142569610,0.047652598,1.442046778
1,5,211318720,67,1.320475151,0.142569610,0.047652598,1.402985290
1,6,211318720,67,0.194343397,0.142569610,0.008279730,0.108893173
18,6,211318720,67,0.272412918,0.142569610,0.008279730,0.288263361
12,6,211318720,67,0.320684676,0.142569610,0.008279730,0.449789158
5,6,211318720,67,0.327090206,0.142569610,0.008279730,0.469086184
15,6,211318720,67,0.364727176,0.142569610,0.008279730,0.580571721
4,6,211318720,67,0.392478831,0.142569610,0.008279730,0.645051448
7,6,211318720,67,0.419721668,0.142569610,0.008279730,0.689327107
3,6,211318720,67,0.434598257,0.142569610,0.008279730,0.705006608
16,6,211318720,67,0.473152069,0.142569610,0.008279730,0.717831363
19,6,211318720,67,0.621252615,0.142569610,0.008279730,1.022840786
8,6,211318720,67,0.622966746,0.142569610,0.008279730,1.025584202
17,6,211318720,67,0.625449200,0.142569610,0.008279730,1.027942548
2,6,211318720,67,0.655461083,0.142569610,0.008279730,1.038566989
14,6,211318720,67,0.843017911,0.142569610,0.008279730,1.158612340
9,6,211318720,67,0.854817357,0.142569610,0.008279730,1.162637353
6,6,211318720,67,1.332509714,0.142569610,0.008279730,1.100871131
13,6,211318720,67,1.753098380,0.142569610,0.008279730,1.060621196
10,6,211318720,67,1.896920882,0.142569610,0.008279730,1.107616453
11,6,211318720,67,2.176578644,0.142569610,0.008279730,1.109697741
20,6,211318720,67,2.235722604,0.142569610,0.008279730,1.089986066
15,7,211318720,67,0.193044772,0.142569610,0.008115348,0.211506210
10,7,211318720,67,0.246492837,0.142569610,0.008115348,0.389050537
5,7,211318720,67,0.285326610,0.142569610,0.008115348,0.529541305
20,7,211318720,67,0.291447487,0.142569610,0.008115348,0.548143664
12,7,211318720,67,0.300347705,0.142569610,0.008115348,0.569472175
4,7,211318720,67,0.309855231,0.142569610,0.008115348,0.585400731
17,7,211318720,67,0.364727176,0.142569610,0.008115348,0.665021995
16,7,211318720,67,0.392478831,0.142569610,0.008115348,0.691754686
1,7,211318720,67,0.470412764,0.142569610,0.008115348,0.719755478
9,7,211318720,67,0.662540105,0.142569610,0.008115348,0.903779695
11,7,211318720,67,0.705494114,0.142569610,0.008115348,0.974088179
6,7,211318720,67,0.722048910,0.142569610,0.008115348,0.990783972
7,7,211318720,67,0.759336579,0.142569610,0.008115348,1.002469093
8,7,211318720,67,0.903352732,0.142569610,0.008115348,1.138583588
3,7,211318720,67,0.919156455,0.142569610,0.008115348,1.159157849
2,7,211318720,67,1.040251007,0.142569610,0.008115348,1.282388455
14,7,211318720,67,1.055086180,0.142569610,0.008115348,1.287109506
18,7,211318720,67,1.942924453,0.142569610,0.008115348,1.159688013
13,7,211318720,67,1.988698051,0.142569610,0.008115348,1.175585079
19,7,211318720,67,2.212370307,0.142569610,0.008115348,1.101448754
12,8,211318720,67,0.284508920,0.142569610,0.000790735,0.391422182
14,8,211318720,67,0.300347705,0.142569610,0.000790735,0.465746388
6,8,211318720,67,0.302875035,0.142569610,0.000790735,0.476800590
2,8,211318720,67,0.324306854,0.142569610,0.000790735,0.556132544
10,8,211318720,67,0.368176656,0.142569610,0.000790735,0.688196072
18,8,211318720,67,0.374381926,0.142569610,0.000790735,0.702797007
