client-id,round_number,workload,bg-workload,computation-time,client-queue-delay,propagation-delay,station-queue-delay
1,1,26171904,67,0.387603278,0.017657216,0.122094482,0.005826651
5,1,26171904,67,0.587382010,0.017657216,0.122094482,0.006133991
6,1,26171904,67,0.751119800,0.017657216,0.122094482,0.005790762
10,1,26171904,67,1.242847201,0.017657216,0.122094482,0.006722987
2,1,26171904,67,1.933771665,0.017657216,0.122094482,0.005810937
8,1,26171904,67,2.229664033,0.017657216,0.122094482,0.005876437
3,1,26171904,67,3.285204624,0.017657216,0.122094482,0.005603888
9,1,26171904,67,4.693622927,0.017657216,0.122094482,0.006285479
7,1,26171904,67,21.491169638,0.017657216,0.122094482,0.006136935
4,1,26171904,67,25.584000458,0.017657216,0.122094482,0.000005291
1,2,26171904,67,0.345984255,0.017657216,0.000573793,0.006173963
8,2,26171904,67,0.751119800,0.017657216,0.000573793,0.006234048
2,2,26171904,67,1.013253131,0.017657216,0.000573793,0.006149470
10,2,26171904,67,1.933771665,0.017657216,0.000573793,0.005879822
6,2,26171904,67,3.285204624,0.017657216,0.000573793,0.006116217
9,2,26171904,67,3.379563963,0.017657216,0.000573793,0.005859827
7,2,26171904,67,5.438118088,0.017657216,0.000573793,0.006089591
3,2,26171904,67,9.348683601,0.017657216,0.000573793,0.005706243
4,2,26171904,67,12.638365559,0.017657216,0.000573793,0.005483041
5,2,26171904,67,13.033566800,0.017657216,0.000573793,0.000005291
1,3,26171904,67,0.345984255,0.017657216,0.005019438,0.005540690
8,3,26171904,67,0.751119800,0.017657216,0.005019438,0.005883413
2,3,26171904,67,1.013253131,0.017657216,0.005019438,0.005655423
10,3,26171904,67,1.933771665,0.017657216,0.005019438,0.006049540
6,3,26171904,67,3.285204624,0.017657216,0.005019438,0.006187200
9,3,26171904,67,3.379563963,0.017657216,0.005019438,0.005999922
7,3,26171904,67,5.438118088,0.017657216,0.005019438,0.005585250
3,3,26171904,67,9.348683601,0.017657216,0.005019438,0.006365820
4,3,26171904,67,12.638365559,0.017657216,0.005019438,0.005848031
5,3,26171904,67,13.033566800,0.017657216,0.005019438,0.000005291
1,4,26171904,67,0.345984255,0.017657216,0.014109249,0.005630789
8,4,26171904,67,0.751119800,0.017657216,0.014109249,0.005555851
2,4,26171904,67,1.013253131,0.017657216,0.014109249,0.006177536
10,4,26171904,67,1.933771665,0.017657216,0.014109249,0.006035943
6,4,26171904,67,3.285204624,0.017657216,0.014109249,0.005952215
9,4,26171904,67,3.379563963,0.017657216,0.014109249,0.006693885
7,4,26171904,67,5.438118088,0.017657216,0.014109249,0.006469369
3,4,26171904,67,9.348683601,0.017657216,0.014109249,0.006220162
4,4,26171904,67,12.638365559,0.017657216,0.014109249,0.006360073
5,4,26171904,67,13.033566800,0.017657216,0.014109249,0.000005291
1,5,26171904,67,0.345984255,0.017657216,0.010230359,0.006303830
8,5,26171904,67,0.751119800,0.017657216,0.010230359,0.005347613
2,5,26171904,67,1.013253131,0.017657216,0.010230359,0.006362690
10,5,26171904,67,1.933771665,0.017657216,0.010230359,0.005949129
6,5,26171904,67,3.285204624,0.017657216,0.010230359,0.006464794
9,5,26171904,67,3.379563963,0.017657216,0.010230359,0.006203424
7,5,26171904,67,5.438118088,0.017657216,0.010230359,0.006362984
3,5,26171904,67,9.348683601,0.017657216,0.010230359,0.005717842
4,5,26171904,67,12.638365559,0.017657216,0.010230359,0.005537098
5,5,26171904,67,13.033566800,0.017657216,0.010230359,0.000005291
1,6,26171904,67,0.345984255,0.017657216,0.005266177,0.006067869
8,6,26171904,67,0.751119800,0.017657216,0.005266177,0.005217972
2,6,26171904,67,1.013253131,0.017657216,0.005266177,0.006236583
10,6,26171904,67,1.933771665,0.017657216,0.005266177,0.006440715
6,6,26171904,67,3.285204624,0.017657216,0.005266177,0.006475951
9,6,26171904,67,3.379563963,0.017657216,0.005266177,0.006281007
7,6,26171904,67,5.438118088,0.017657216,0.005266177,0.006472281
3,6,26171904,67,9.348683601,0.017657216,0.005266177,0.005858720
4,6,26171904,67,12.638365559,0.017657216,0.005266177,0.006042895
5,6,26171904,67,13.033566800,0.017657216,0.005266177,0.000005291
1,7,26171904,67,0.345984255,0.017657216,0.086188100,0.006222399
8,7,26171904,67,0.751119800,0.017657216,0.086188100,0.005821516
2,7,26171904,67,1.013253131,0.017657216,0.086188100,0.005837142
10,7,26171904,67,1.933771665,0.017657216,0.086188100,0.006070119
6,7,26171904,67,3.285204624,0.017657216,0.086188100,0.005611521
9,7,26171904,67,3.379563963,0.017657216,0.086188100,0.006001186
7,7,26171904,67,5.438118088,0.017657216,0.086188100,0.005776680
3,7,26171904,67,9.348683601,0.017657216,0.086188100,0.005354086
4,7,26171904,67,12.638365559,0.017657216,0.086188100,0.006291133
5,7,26171904,67,13.033566800,0.017657216,0.086188100,0.000005291
1,8,26171904,67,0.345984255,0.017657216,0.035531174,0.005202684
8,8,26171904,67,0.751119800,0.017657216,0.035531174,0.005782998
2,8,26171904,67,1.013253131,0.017657216,0.035531174,0.006041227
10,8,26171904,67,1.933771665,0.017657216,0.035531174,0.006042389
6,8,26171904,67,3.285204624,0.017657216,0.035531174,0.006158212
9,8,26171904,67,3.379563963,0.017657216,0.035531174,0.006004924
7,8,26171904,67,5.438118088,0.017657216,0.035531174,0.006078791
3,8,26171904,67,9.348683601,0.017657216,0.035531174,0.005793817
4,8,26171904,67,12.638365559,0.017657216,0.035531174,0.005619143
5,8,26171904,67,13.033566800,0.017657216,0.035531174,0.000005291
1,9,26171904,67,0.345984255,0.017657216,0.008813294,0.006238002
8,9,26171904,67,0.751119800,0.017657216,0.008813294,0.005562562
2,9,26171904,67,1.013253131,0.017657216,0.008813294,0.006468537
10,9,26171904,67,1.933771665,0.017657216,0.008813294,0.005373375
6,9,26171904,67,3.285204624,0.017657216,0.008813294,0.006081370
9,9,26171904,67,3.379563963,0.017657216,0.008813294,0.006210109
7,9,26171904,67,5.438118088,0.017657216,0.008813294,0.006147721
3,9,26171904,67,9.348683601,0.017657216,0.008813294,0.006207958
4,9,26171904,67,12.638365559,0.017657216,0.008813294,0.005644355
5,9,26171904,67,13.033566800,0.017657216,0.008813294,0.000005291
1,10,26171904,67,0.345984255,0.017657216,0.012493236,0.006625444
8,10,26171904,67,0.751119800,0.017657216,0.012493236,0.006523719
2,10,26171904,67,1.013253131,0.017657216,0.012493236,0.005856957
10,10,26171904,67,1.933771665,0.017657216,0.012493236,0.005500249
6,10,26171904,67,3.285204624,0.017657216,0.012493236,0.005830575
9,10,26171904,67,3.379563963,0.017657216,0.012493236,0.006118653
7,10,26171904,67,5.438118088,0.017657216,0.012493236,0.005825644
3,10,26171904,67,9.348683601,0.017657216,0.012493236,0.005627949
4,10,26171904,67,12.638365559,0.017657216,0.012493236,0.005850689
5,10,26171904,67,13.033566800,0.017657216,0.012493236,0.000005291
1,11,26171904,67,0.345984255,0.017657216,0.007540722,0.005669710
8,11,26171904,67,0.751119800,0.017657216,0.007540722,0.005992227
2,11,26171904,67,1.013253131,0.017657216,0.007540722,0.006168219
10,11,26171904,67,1.933771665,0.017657216,0.007540722,0.005361486
6,11,26171904,67,3.285204624,0.017657216,0.007540722,0.006193234
9,11,26171904,67,3.379563963,0.017657216,0.007540722,0.005706238
7,11,26171904,67,5.438118088,0.017657216,0.007540722,0.006151108
3,11,26171904,67,9.348683601,0.017657216,0.007540722,0.005774411
4,11,26171904,67,12.638365559,0.017657216,0.007540722,0.005797238
5,11,26171904,67,13.033566800,0.017657216,0.007540722,0.000005291
1,12,26171904,67,0.345984255,0.017657216,0.059697531,0.005983506
8,12,26171904,67,0.751119800,0.017657216,0.059697531,0.005375834
2,12,26171904,67,1.013253131,0.017657216,0.059697531,0.005604789
10,12,26171904,67,1.933771665,0.017657216,0.059697531,0.006069428
6,12,26171904,67,3.285204624,0.017657216,0.059697531,0.006691517
9,12,26171904,67,3.379563963,0.017657216,0.059697531,0.006619566
7,12,26171904,67,5.438118088,0.017657216,0.059697531,0.006050981
3,12,26171904,67,9.348683601,0.017657216,0.059697531,0.006221489
4,12,26171904,67,12.638365559,0.017657216,0.059697531,0.006037799
5,12,26171904,67,13.033566800,0.017657216,0.059697531,0.000005291
1,13,26171904,67,0.345984255,0.017657216,0.099365264,0.006400078
8,13,26171904,67,0.751119800,0.017657216,0.099365264,0.006274361
2,13,26171904,67,1.013253131,0.017657216,0.099365264,0.005758354
10,13,26171904,67,1.933771665,0.017657216,0.099365264,0.006176911
6,13,26171904,67,3.285204624,0.017657216,0.099365264,0.006708586
9,13,26171904,67,3.379563963,0.017657216,0.099365264,0.005794044
7,13,26171904,67,5.438118088,0.017657216,0.099365264,0.005885608
3,13,26171904,67,9.348683601,0.017657216,0.099365264,0.006481109
4,13,26171904,67,12.638365559,0.017657216,0.099365264,0.006098901
5,13,26171904,67,13.033566800,0.017657216,0.099365264,0.000005291
1,14,26171904,67,0.345984255,0.017657216,0.031698119,0.005058628
8,14,26171904,67,0.751119800,0.017657216,0.031698119,0.005693287
2,14,26171904,67,1.013253131,0.017657216,0.031698119,0.006111385
10,14,26171904,67,1.933771665,0.017657216,0.031698119,0.005766884
6,14,26171904,67,3.285204624,0.017657216,0.031698119,0.005916126
9,14,26171904,67,3.379563963,0.017657216,0.031698119,0.004872376
7,14,26171904,67,5.438118088,0.017657216,0.031698119,0.005811406
3,14,26171904,67,9.348683601,0.017657216,0.031698119,0.005922032
4,14,26171904,67,12.638365559,0.017657216,0.031698119,0.006372359
5,14,26171904,67,13.033566800,0.017657216,0.031698119,0.000005291
1,15,26171904,67,0.345984255,0.017657216,0.003694342,0.005952259
8,15,26171904,67,0.751119800,0.017657216,0.003694342,0.006453525
2,15,26171904,67,1.013253131,0.017657216,0.003694342,0.005779797
10,15,26171904,67,1.933771665,0.017657216,0.003694342,0.006101254
6,15,26171904,67,3.285204624,0.017657216,0.003694342,0.006205259
9,15,26171904,67,3.379563963,0.017657216,0.003694342,0.006145208
7,15,26171904,67,5.438118088,0.017657216,0.003694342,0.005245380
3,15,26171904,67,9.348683601,0.017657216,0.003694342,0.005266247
4,15,26171904,67,12.638365559,0.017657216,0.003694342,0.006597600
5,15,26171904,67,13.033566800,0.017657216,0.003694342,0.000005291
1,16,26171904,67,0.345984255,0.017657216,0.025840402,0.006556457
8,16,26171904,67,0.751119800,0.017657216,0.025840402,0.005895317
2,16,26171904,67,1.013253131,0.017657216,0.025840402,0.005414286
10,16,26171904,67,1.933771665,0.017657216,0.025840402,0.006235548
6,16,26171904,67,3.285204624,0.017657216,0.025840402,0.005879113
9,16,26171904,67,3.379563963,0.017657216,0.025840402,0.006251694
7,16,26171904,67,5.438118088,0.017657216,0.025840402,0.005755666
3,16,26171904,67,9.348683601,0.017657216,0.025840402,0.006090265
4,16,26171904,67,12.638365559,0.017657216,0.025840402,0.005341495
5,16,26171904,67,13.033566800,0.017657216,0.025840402,0.000005291
1,17,26171904,67,0.345984255,0.017657216,0.050106797,0.005750945
8,17,26171904,67,0.751119800,0.017657216,0.050106797,0.004992048
