client-id,round_number,workload,bg-workload,computation-time,client-queue-delay,propagation-delay,station-queue-delay
4,1,211318720,67,0.046863163,0.142569611,0.009628166,0.752505650
10,1,211318720,67,0.051349392,0.142569611,0.009628166,0.786849639
6,1,211318720,67,0.052340803,0.142569611,0.009628166,0.793893542
11,1,211318720,67,0.076824036,0.142569611,0.009628166,0.965055106
16,1,211318720,67,0.077184155,0.142569611,0.009628166,0.967676085
8,1,211318720,67,0.080224698,0.142569611,0.009628166,0.987038984
2,1,211318720,67,0.080719077,0.142569611,0.009628166,0.989881199
18,1,211318720,67,0.085333055,0.142569611,0.009628166,1.013023534
7,1,211318720,67,0.118795196,0.142569611,0.009628166,1.162765325
9,1,211318720,67,0.122229953,0.142569611,0.009628166,1.179871774
13,1,211318720,67,0.146452420,0.142569611,0.009628166,1.284613687
19,1,211318720,67,0.159904164,0.142569611,0.009628166,1.334076151
3,1,211318720,67,0.165777479,0.142569611,0.009628166,1.351362825
1,1,211318720,67,0.197265544,0.142569611,0.009628166,1.424776737
12,1,211318720,67,0.218158225,0.142569611,0.009628166,1.458990193
15,1,211318720,67,0.257696515,0.142569611,0.009628166,1.498760180
14,1,211318720,67,0.257846250,0.142569611,0.009628166,1.498775900
17,1,211318720,67,0.421365845,0.142569611,0.009628166,1.612382573
5,1,211318720,67,0.456064634,0.142569611,0.009628166,1.623954490
20,1,211318720,67,0.501637047,0.142569611,0.009628166,1.608768431
16,2,211318720,67,0.047401228,0.142569611,0.023460377,0.804509101
19,2,211318720,67,0.047554435,0.142569611,0.023460377,0.805960307
4,2,211318720,67,0.048574581,0.142569611,0.023460377,0.815192630
3,2,211318720,67,0.058052811,0.142569611,0.023460377,0.894927965
12,2,211318720,67,0.069832329,0.142569611,0.023460377,0.993389475
18,2,211318720,67,0.075267743,0.142569611,0.023460377,1.035098363
7,2,211318720,67,0.099610962,0.142569611,0.023460377,1.205526902
13,2,211318720,67,0.114380031,0.142569611,0.023460377,1.298837258
14,2,211318720,67,0.124090766,0.142569611,0.023460377,1.353808674
8,2,211318720,67,0.133788407,0.142569611,0.023460377,1.402566716
2,2,211318720,67,0.134468389,0.142569611,0.023460377,1.405556409
6,2,211318720,67,0.141972880,0.142569611,0.023460377,1.433864921
20,2,211318720,67,0.146968370,0.142569611,0.023460377,1.451542754
1,2,211318720,67,0.149039866,0.142569611,0.023460377,1.457841128
17,2,211318720,67,0.182901726,0.142569611,0.023460377,1.537425234
9,2,211318720,67,0.185984386,0.142569611,0.023460377,1.542625170
5,2,211318720,67,0.199712175,0.142569611,0.023460377,1.560240727
15,2,211318720,67,0.285537796,0.142569611,0.023460377,1.646311042
11,2,211318720,67,0.337223879,0.142569611,0.023460377,1.663542876
10,2,211318720,67,0.353831995,0.142569611,0.023460377,1.658009455
12,3,211318720,67,0.024292925,0.142569610,0.010076143,0.556377883
5,3,211318720,67,0.047401228,0.142569610,0.010076143,0.713686066
8,3,211318720,67,0.053033907,0.142569610,0.010076143,0.753272879
7,3,211318720,67,0.055294014,0.142569610,0.010076143,0.767603645
18,3,211318720,67,0.078802775,0.142569610,0.010076143,0.901919939
14,3,211318720,67,0.078894998,0.142569610,0.010076143,0.902388769
17,3,211318720,67,0.080413618,0.142569610,0.010076143,0.908892823
3,3,211318720,67,0.099610962,0.142569610,0.010076143,0.982744598
2,3,211318720,67,0.122857752,0.142569610,0.010076143,1.082163326
19,3,211318720,67,0.142668138,0.142569610,0.010076143,1.155335080
10,3,211318720,67,0.145658019,0.142569610,0.010076143,1.164307934
4,3,211318720,67,0.181271766,0.142569610,0.010076143,1.247617735
1,3,211318720,67,0.182901726,0.142569610,0.010076143,1.250245492
9,3,211318720,67,0.236766259,0.142569610,0.010076143,1.322184841
20,3,211318720,67,0.244624233,0.142569610,0.010076143,1.332038572
11,3,211318720,67,0.353831995,0.142569610,0.010076143,1.505536075
6,3,211318720,67,0.383336868,0.142569610,0.010076143,1.554636545
15,3,211318720,67,0.428336973,0.142569610,0.010076143,1.599549837
16,3,211318720,67,0.468853784,0.142569610,0.010076143,1.613818829
13,3,211318720,67,0.668221953,0.142569610,0.010076143,1.547137671
1,4,211318720,67,0.024292925,0.142569610,0.120100662,0.496871671
20,4,211318720,67,0.045666478,0.142569610,0.120100662,0.619772369
6,4,211318720,67,0.053033907,0.142569610,0.120100662,0.666416638
19,4,211318720,67,0.055294014,0.142569610,0.120100662,0.679134398
11,4,211318720,67,0.060212059,0.142569610,0.120100662,0.705938216
14,4,211318720,67,0.078894998,0.142569610,0.120100662,0.799151316
18,4,211318720,67,0.096654036,0.142569610,0.120100662,0.876467162
8,4,211318720,67,0.134468389,0.142569610,0.120100662,1.035309247
7,4,211318720,67,0.145658019,0.142569610,0.120100662,1.078080556
13,4,211318720,67,0.160455313,0.142569610,0.120100662,1.132230536
15,4,211318720,67,0.185984386,0.142569610,0.120100662,1.213856735
4,4,211318720,67,0.189115551,0.142569610,0.120100662,1.223295789
5,4,211318720,67,0.199712175,0.142569610,0.120100662,1.248065380
9,4,211318720,67,0.247191532,0.142569610,0.120100662,1.328517696
12,4,211318720,67,0.285537796,0.142569610,0.120100662,1.367085094
16,4,211318720,67,0.322211597,0.142569610,0.120100662,1.427085330
2,4,211318720,67,0.428336973,0.142569610,0.120100662,1.576304297
17,4,211318720,67,0.429223804,0.142569610,0.120100662,1.577289164
3,4,211318720,67,0.505342141,0.142569610,0.120100662,1.602875233
10,4,211318720,67,0.585083139,0.142569610,0.120100662,1.576297335
15,5,211318720,67,0.030308466,0.142569610,0.036960553,0.593388030
6,5,211318720,67,0.045747796,0.142569610,0.036960553,0.735563250
7,5,211318720,67,0.051349392,0.142569610,0.036960553,0.785923446
17,5,211318720,67,0.074310196,0.142569610,0.036960553,0.986115975
2,5,211318720,67,0.078894998,0.142569610,0.036960553,1.024242953
12,5,211318720,67,0.084102607,0.142569610,0.036960553,1.064039426
14,5,211318720,67,0.114941320,0.142569610,0.036960553,1.286531707
9,5,211318720,67,0.118795196,0.142569610,0.036960553,1.316008241
8,5,211318720,67,0.122229953,0.142569610,0.036960553,1.340324400
5,5,211318720,67,0.134087949,0.142569610,0.036960553,1.415291716
4,5,211318720,67,0.141143714,0.142569610,0.036960553,1.455536612
20,5,211318720,67,0.145658019,0.142569610,0.036960553,1.478100096
11,5,211318720,67,0.153820154,0.142569610,0.036960553,1.513466821
13,5,211318720,67,0.166414656,0.142569610,0.036960553,1.559654043
10,5,211318720,67,0.173401097,0.142569610,0.036960553,1.580619759
3,5,211318720,67,0.182901726,0.142569610,0.036960553,1.602784652
16,5,211318720,67,0.203166539,0.142569610,0.036960553,1.636568102
18,5,211318720,67,0.247191532,0.142569610,0.036960553,1.680589174
19,5,211318720,67,0.257846250,0.142569610,0.036960553,1.684150399
1,5,211318720,67,0.282958961,0.142569610,0.036960553,1.675779583
1,6,211318720,67,0.024292925,0.142569610,0.045935363,0.631658487
5,6,211318720,67,0.050321570,0.142569610,0.045935363,0.840721284
18,6,211318720,67,0.054482584,0.142569610,0.045935363,0.872426684
12,6,211318720,67,0.068718145,0.142569610,0.045935363,0.981054682
7,6,211318720,67,0.074068530,0.142569610,0.045935363,1.018355312
15,6,211318720,67,0.078155823,0.142569610,0.045935363,1.044267589
4,6,211318720,67,0.084102607,0.142569610,0.045935363,1.078315059
3,6,211318720,67,0.093128198,0.142569610,0.045935363,1.123465586
16,6,211318720,67,0.099610962,0.142569610,0.045935363,1.151525851
8,6,211318720,67,0.119801297,0.142569610,0.045935363,1.225615097
19,6,211318720,67,0.124250523,0.142569610,0.045935363,1.239128274
17,6,211318720,67,0.134024829,0.142569610,0.045935363,1.262041083
2,6,211318720,67,0.145658019,0.142569610,0.045935363,1.283124509
14,6,211318720,67,0.178821981,0.142569610,0.045935363,1.337411587
9,6,211318720,67,0.197265544,0.142569610,0.045935363,1.356131096
6,6,211318720,67,0.285537796,0.142569610,0.045935363,1.430617036
13,6,211318720,67,0.362710010,0.142569610,0.045935363,1.557015062
10,6,211318720,67,0.428336973,0.142569610,0.045935363,1.622645216
20,6,211318720,67,0.432720504,0.142569610,0.045935363,1.624106364
11,6,211318720,67,0.466409709,0.142569610,0.045935363,1.612880227
15,7,211318720,67,0.024130597,0.142569610,0.027744420,0.639960692
10,7,211318720,67,0.044816880,0.142569610,0.027744420,0.801562619
5,7,211318720,67,0.047554435,0.142569610,0.027744420,0.824422842
20,7,211318720,67,0.048574581,0.142569610,0.027744420,0.832274265
